"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad","replanificacion","camiones","replan_time","replan_time_limit","idCamion"
"2204AR049-001",-7.08778,43.41834,-7.81118,43.61856,M0,0,28,,2022-08-15 08:00:00.000,,
"1905AR204-018",-7.22331,43.43703,-7.22339,43.43689,M2,0,25,,2022-08-13 14:00:00.000,,
"1905AR204-023",-7.22317,43.43667,-7.22309,43.43653,M2,0,15,,2022-08-08 14:00:00.000,,
"2207AR063-004",-7.32602,43.60096,-8.83048,43.15083,M1,0,12,,2022-08-07 08:00:00.000,,
"2105AR117-003",-7.22569,43.51247,-7.61936,43.69017,M2,0,21,,2022-08-11 14:00:00.000,,
"2105AR117-002",-7.40742,43.54701,-7.30321,43.44743,M2,0,21,,2022-08-11 14:00:00.000,,
"2105AR117-009",-7.24821,43.51622,-7.24633,43.51544,M2,0,32,,2022-08-17 08:00:00.000,,
"2006AR001-008",-7.28204,43.45803,-7.27754,43.47971,M2,0,14,,2022-08-08 08:00:00.000,,
"2212AR032-004",-8.76517,43.1356,-7.419,43.58446,M2,0,16,,2022-08-09 08:00:00.000,,
"2105AR107-003",-7.26654,43.47926,-8.7086,42.93748,M3,0,28,,2022-08-15 08:00:00.000,,
"2214AR015-002",-8.71292,42.93057,-7.44013,43.30959,M3,0,25,,2022-08-13 14:00:00.000,,
"2105AR117-007",-7.23446,43.51934,-7.33537,43.59939,M1,0,2,,2022-08-02 08:00:00.000,,
"2207AR064-008",-7.65659,43.62497,-7.6356,43.63045,M2,0,5,,2022-08-03 14:00:00.000,,
"2207AR064-007",-7.63633,43.62422,-7.63668,43.62443,M2,0,44,,2022-08-23 08:00:00.000,,
"2215AR004-016",-8.72496,42.55451,-8.74692,42.48486,M1,0,12,,2022-08-07 08:00:00.000,,
"2215AR047-004",-8.74742,42.4851,-8.75354,42.4819,M1,0,44,,2022-08-23 08:00:00.000,,
"2215AR047-006",-8.73803,42.47429,-8.7386,42.47364,M1,0,16,,2022-08-09 08:00:00.000,,
"2206AR023-001",-7.34102,43.53796,-7.34182,43.53665,M2,0,40,,2022-08-21 08:00:00.000,,
"2003AR139-001",-6.2184,43.41242,-6.0299,43.50097,M2,0,31,,2022-08-16 14:00:00.000,,
"2117AR127-008",-8.29173,42.18107,-7.13299,43.47879,M3,0,44,,2022-08-23 08:00:00.000,,
"2205AR053-003",-7.17329,43.53301,-7.63525,43.63006,M2,0,44,,2022-08-23 08:00:00.000,,
"2205AR031-005",-7.12977,43.47919,-7.13136,43.47884,M3,0,19,,2022-08-10 14:00:00.000,,
"2205AR072-007",-7.18666,43.52174,-7.17427,43.53322,M2,0,14,,2022-08-08 08:00:00.000,,
"2206AR036-006",-7.30903,43.49448,-7.19219,43.5237,M2,0,31,,2022-08-16 14:00:00.000,,
"2205AR053-001",-7.17259,43.53396,-7.22966,43.5008,M2,0,45,,2022-08-23 14:00:00.000,,
"2221AR022-001",-7.26122,43.25705,-7.15065,43.37198,M2,0,33,,2022-08-17 14:00:00.000,,
"2207AR065-001",-7.44647,43.61009,-7.25704,43.46136,M2,0,41,,2022-08-21 14:00:00.000,,
"2207AR083-001",-7.41437,43.68367,-7.40978,43.67832,M1,0,10,,2022-08-06 08:00:00.000,,
"2207AR039-013",-7.50751,43.55801,-7.40153,43.63583,M3,0,49,,2022-08-25 14:00:00.000,,
"2117AR049-004",-8.41711,42.22138,-8.29135,42.18219,M3,0,41,,2022-08-21 14:00:00.000,,
"2117AR049-010",-8.59117,42.25,-7.52533,43.69926,M3,0,28,,2022-08-15 08:00:00.000,,
"2207AR032-007",-7.5302,43.69845,-7.66717,43.56896,M3,0,36,,2022-08-19 08:00:00.000,,
"2207AR037-004",-7.61365,43.70872,-7.57371,43.70914,M3,0,49,,2022-08-25 14:00:00.000,,
"2207AR038-018",-7.49057,43.67278,-7.4905,43.67282,M3,0,12,,2022-08-07 08:00:00.000,,
"2207AR038-020",-7.49042,43.67289,-7.49014,43.67233,M3,0,13,,2022-08-07 14:00:00.000,,
"2207AR039-005",-7.41723,43.66299,-7.44163,43.65837,M3,0,4,,2022-08-03 08:00:00.000,,
"2207AR083-003",-7.41014,43.67919,-8.55333,42.40726,M1,0,5,,2022-08-03 14:00:00.000,,
"2006AR061-001",-7.30482,43.50814,-7.15764,43.39368,M2,0,40,,2022-08-21 08:00:00.000,,
"2111AR064-003",-8.50027,43.22492,-8.59129,42.24972,M3,0,26,,2022-08-14 08:00:00.000,,
"2216AR049-006",-8.55394,42.40341,-8.56244,42.40427,M1,0,43,,2022-08-22 14:00:00.000,,
"2021AR037-001",-7.45452,43.28044,-7.19554,43.21501,M3,0,33,,2022-08-17 14:00:00.000,,
"2021AR065-019",-7.20482,43.22808,-7.20104,43.22804,M3,0,26,,2022-08-14 08:00:00.000,,
"2004AR030-004",-7.15819,43.39819,-8.75329,42.06997,M2,0,2,,2022-08-02 08:00:00.000,,
"2204AR057-006",-6.84138,43.4817,-7.35914,43.51536,M2,0,48,,2022-08-25 08:00:00.000,,
"2216AR049-012",-8.5727,42.39851,-7.52307,43.70195,M1,0,13,,2022-08-07 14:00:00.000,,
"2205AR030-001",-7.17042,43.50495,-7.2282,43.49429,M2,0,6,,2022-08-04 08:00:00.000,,
"2107AR141-013",-7.56155,43.6061,-7.53101,43.69854,M3,0,17,,2022-08-09 14:00:00.000,,
"2207AR067-011",-7.59738,43.64527,-8.61083,42.98195,M1,0,49,,2022-08-25 14:00:00.000,,
"2207AR033-003",-7.52053,43.69597,-7.48977,43.67203,M3,0,13,,2022-08-07 14:00:00.000,,
"2220AR032-001",-7.69235,43.09767,-7.68897,43.08622,M1,0,45,,2022-08-23 14:00:00.000,,
"2204AR034-005",-6.67431,43.5092,-7.29999,43.48774,M2,0,19,,2022-08-10 14:00:00.000,,
"2207AR064-006",-7.63546,43.62995,-6.68205,43.51079,M2,0,28,,2022-08-15 08:00:00.000,,
"2220AR032-003",-7.68963,43.09011,-8.55239,42.40368,M1,0,43,,2022-08-22 14:00:00.000,,
"2204AR035-001",-6.68258,43.51026,-7.18212,43.4122,M2,0,23,,2022-08-12 14:00:00.000,,
"2205AR057-003",-7.18041,43.42447,-7.17968,43.42383,M2,0,37,,2022-08-19 14:00:00.000,,
"2207AR066-009",-7.52266,43.70159,-7.52152,43.70531,M1,0,49,,2022-08-25 14:00:00.000,,
"2105AR009-004",-7.07438,43.51826,-7.13532,43.47815,M3,0,17,,2022-08-09 14:00:00.000,,
"2207AR032-002",-7.51212,43.69505,-7.53041,43.69672,M3,0,23,,2022-08-12 14:00:00.000,,
"2205AR057-004",-7.18034,43.42522,-6.8348,43.48204,M2,0,3,,2022-08-02 14:00:00.000,,
"2207AR032-003",-7.51333,43.69526,-7.6697,43.57235,M3,0,22,,2022-08-12 08:00:00.000,,
"2205AR072-016",-7.20813,43.53103,-7.57323,43.70847,M2,0,34,,2022-08-18 08:00:00.000,,
"2221AR033-001",-7.42089,43.23537,-7.42182,43.23974,M1,0,28,,2022-08-15 08:00:00.000,,
"2003AR115-004",-6.03281,43.49851,-7.15234,43.37108,M2,0,49,,2022-08-25 14:00:00.000,,
"2205AR073-003",-7.26254,43.47496,-7.20235,43.21285,M2,0,17,,2022-08-09 14:00:00.000,,
"2207AR038-016",-7.47937,43.66082,-7.12852,43.47836,M3,0,28,,2022-08-15 08:00:00.000,,
"2215AR052-003",-8.54024,42.67354,-8.52393,42.67838,M2,0,48,,2022-08-25 08:00:00.000,,
"2207AR037-006",-7.53868,43.61128,-7.55814,43.70363,M3,0,19,,2022-08-10 14:00:00.000,,
"2216AR038-006",-8.48385,42.4045,-8.48403,42.40427,M1,0,45,,2022-08-23 14:00:00.000,,
"1707AR010-001",-7.57498,43.60174,-7.63903,43.55253,M2,0,16,,2022-08-09 08:00:00.000,,
"2207AR037-002",-7.66927,43.57162,-7.40944,43.68207,M3,0,9,,2022-08-05 14:00:00.000,,
"1807AR650-004",-7.58758,43.5935,-7.5961,43.58856,M2,0,43,,2022-08-22 14:00:00.000,,
"2207AR084-001",-7.55365,43.58662,-7.39179,43.473,M2,0,2,,2022-08-02 08:00:00.000,,
"1807AR751-005",-7.39594,43.47258,-7.45299,43.31416,M2,0,17,,2022-08-09 14:00:00.000,,
"2216AR038-011",-8.4852,42.40427,-7.55742,43.70175,M1,0,34,,2022-08-18 08:00:00.000,,
"2212AR030-001",-8.7485,43.14158,-8.7419,43.04521,M3,0,20,,2022-08-11 08:00:00.000,,
"2107AR142-001",-7.43641,43.65928,-7.23132,43.48143,M3,0,11,,2022-08-06 14:00:00.000,,
"2221AR024-002",-7.30244,43.4902,-7.21207,43.41538,M2,0,41,,2022-08-21 14:00:00.000,,
"1821AR061-007",-7.20689,43.21387,-7.20371,43.21356,M2,0,37,,2022-08-19 14:00:00.000,,
"2207AR008-014",-7.51815,43.7004,-7.51752,43.70039,M2,0,24,,2022-08-13 08:00:00.000,,
"2207AR008-016",-7.54774,43.70531,-8.7623,43.13692,M2,0,46,,2022-08-24 08:00:00.000,,
"2212AR032-002",-8.76146,43.13739,-7.54645,43.70363,M2,0,42,,2022-08-22 08:00:00.000,,
"2207AR008-007",-7.53595,43.68241,-7.51754,43.64137,M2,0,40,,2022-08-21 08:00:00.000,,
"2207AR038-013",-7.55859,43.70542,-7.10669,43.43013,M2,0,3,,2022-08-02 14:00:00.000,,
"2104AR023-006",-7.09019,43.42095,-7.55824,43.70396,M3,0,19,,2022-08-10 14:00:00.000,,
"2212AR032-003",-8.76435,43.13605,-8.50787,42.66817,M2,0,28,,2022-08-15 08:00:00.000,,
"1821AR061-010",-7.20638,43.21353,-7.30876,43.42406,M2,0,37,,2022-08-19 14:00:00.000,,
"2207AR008-004",-7.55601,43.7068,-7.41268,43.67945,M2,0,20,,2022-08-11 08:00:00.000,,
"2105AR107-005",-7.27255,43.47612,-7.52453,43.69977,M3,0,44,,2022-08-23 08:00:00.000,,
"2207AR008-006",-7.52429,43.70008,-6.67725,43.51163,M2,0,12,,2022-08-07 08:00:00.000,,
"2220AR031-003",-7.68441,43.09262,-7.69195,43.08053,M1,0,4,,2022-08-03 08:00:00.000,,
"2003AR084-001",-6.03126,43.49344,-6.03207,43.48883,M2,0,29,,2022-08-15 14:00:00.000,,
"2003AR093-001",-6.0271,43.49763,-7.11058,43.40981,M2,0,25,,2022-08-13 14:00:00.000,,
"2207AR009-018",-7.5377,43.60971,-6.67421,43.50941,M3,0,44,,2022-08-23 08:00:00.000,,
"2003AR128-001",-6.03019,43.49894,-6.67431,43.50937,M2,0,23,,2022-08-12 14:00:00.000,,
"2204AR035-003",-6.68226,43.51076,-7.3041,43.49059,M2,0,15,,2022-08-08 14:00:00.000,,
"2221AR024-006",-7.29939,43.49021,-6.68249,43.51074,M2,0,42,,2022-08-22 08:00:00.000,,
"2204AR036-002",-6.67392,43.51314,-7.07536,43.48233,M2,0,7,,2022-08-04 14:00:00.000,,
"2220AR032-002",-7.69295,43.0933,-7.07331,43.48203,M1,0,23,,2022-08-12 14:00:00.000,,
"2107AR175-002",-7.46484,43.67169,-7.53893,43.61197,M3,0,32,,2022-08-17 08:00:00.000,,
"2205AR002-002",-7.07395,43.48143,-7.52275,43.70548,M1,0,36,,2022-08-19 08:00:00.000,,
"2205AR002-004",-7.07687,43.48018,-7.22087,43.31204,M2,0,43,,2022-08-22 14:00:00.000,,
"2105AR009-005",-7.0738,43.5178,-7.08954,43.42186,M3,0,30,,2022-08-16 08:00:00.000,,
"2212AR111-002",-8.71958,43.16821,-7.52617,43.66719,M1,0,36,,2022-08-19 08:00:00.000,,
"2004AR032-004",-7.13934,43.41514,-7.29955,43.49002,M2,0,31,,2022-08-16 14:00:00.000,,
"2006AR068-006",-7.30888,43.46115,-7.3031,43.44369,M2,0,1,,2022-08-01 14:00:00.000,,
"1806AR233-001",-7.31844,43.46503,-7.18893,43.45136,M2,0,13,,2022-08-07 14:00:00.000,,
"2212AR111-003",-8.71141,43.16337,-8.52992,42.47721,M1,0,47,,2022-08-24 14:00:00.000,,
"2104AR023-003",-7.10393,43.42314,-7.09522,43.42352,M3,0,31,,2022-08-16 14:00:00.000,,
"2208AR165-019",-7.81158,43.61876,-7.2223,43.48166,M0,0,8,,2022-08-05 08:00:00.000,,
"2104AR023-001",-7.10144,43.42482,-7.46444,43.67151,M3,0,7,,2022-08-04 14:00:00.000,,
"2107AR175-003",-7.46442,43.67173,-8.8178,43.23524,M3,0,14,,2022-08-08 08:00:00.000,,
"2212AR035-002",-8.8176,43.23333,-8.77441,43.25845,M3,0,19,,2022-08-10 14:00:00.000,,
"1905AR174-003",-7.23555,43.47344,-8.43108,43.26824,M2,0,33,,2022-08-17 14:00:00.000,,
"2207AR064-003",-7.63586,43.6303,-7.22317,43.43662,M2,0,14,,2022-08-08 08:00:00.000,,
"2205AR035-002",-7.29124,43.36974,-7.28401,43.36724,M3,0,48,,2022-08-25 08:00:00.000,,
"1905AR204-025",-7.22313,43.43657,-8.42792,43.26662,M2,0,42,,2022-08-22 08:00:00.000,,
"1906AR119-005",-7.27996,43.41317,-8.38819,43.27843,M2,0,37,,2022-08-19 14:00:00.000,,
"2211AR044-004",-8.38768,43.27811,-8.81856,43.24204,M2,0,12,,2022-08-07 08:00:00.000,,
"2215AR089-003",-8.53449,42.49726,-7.41704,43.47888,M2,0,30,,2022-08-16 08:00:00.000,,
"2215AR090-001",-8.53376,42.49772,-8.70217,42.93469,M3,0,35,,2022-08-18 14:00:00.000,,
"1906AR208-002",-7.262,43.45002,-7.30951,43.43279,M2,0,42,,2022-08-22 08:00:00.000,,
"2216AR038-004",-8.484,42.4035,-8.62138,42.97311,M1,0,5,,2022-08-03 14:00:00.000,,
"1906AR209-010",-7.31049,43.43297,-7.28617,43.48862,M2,0,8,,2022-08-05 08:00:00.000,,
"2205AR007-001",-7.13719,43.37117,-7.31685,43.49882,M2,0,39,,2022-08-20 14:00:00.000,,
"2215AR052-001",-8.54488,42.67303,-7.20813,43.40577,M2,0,44,,2022-08-23 08:00:00.000,,
"2205AR072-003",-7.18483,43.52999,-8.75431,41.97882,M2,0,15,,2022-08-08 14:00:00.000,,
"2215AR069-003",-8.7,42.60477,-8.7388,42.44508,M1,0,39,,2022-08-20 14:00:00.000,,
"2205AR072-006",-7.19514,43.52929,-7.40666,43.57509,M2,0,20,,2022-08-11 08:00:00.000,,
"2215AR064-027",-8.74454,42.44489,-8.48139,42.40432,M1,0,11,,2022-08-06 14:00:00.000,,
"2206AR006-003",-7.29965,43.50165,-8.76417,42.98076,M3,0,42,,2022-08-22 08:00:00.000,,
"2107AR057-010",-7.60348,43.55284,-7.30713,43.4412,M2,0,23,,2022-08-12 14:00:00.000,,
"2205AR038-001",-7.1064,43.49419,-7.10893,43.50082,M2,0,34,,2022-08-18 08:00:00.000,,
"2217AR049-001",-8.49564,42.26306,-8.49978,42.30279,M3,0,32,,2022-08-17 08:00:00.000,,
"2206AR026-019",-7.48477,43.56436,-7.61538,43.69071,M2,0,41,,2022-08-21 14:00:00.000,,
"2204AR026-001",-6.67397,43.50946,-6.67956,43.51047,M3,0,24,,2022-08-13 08:00:00.000,,
"2204AR027-001",-6.67346,43.50954,-6.67436,43.50986,M2,0,0,,2022-08-01 08:00:00.000,,
"2216AR038-002",-8.48153,42.40456,-7.4141,43.67883,M1,0,46,,2022-08-24 08:00:00.000,,
"2204AR030-001",-6.68369,43.51086,-6.67889,43.50925,M2,0,34,,2022-08-18 08:00:00.000,,
"2204AR032-001",-6.68389,43.5119,-6.68381,43.51155,M2,0,12,,2022-08-07 08:00:00.000,,
"2221AR024-012",-7.43099,43.29377,-7.37731,43.33005,M2,0,47,,2022-08-24 14:00:00.000,,
"2207AR066-007",-7.51823,43.68172,-7.52231,43.70343,M1,0,28,,2022-08-15 08:00:00.000,,
"2003AR129-001",-6.02717,43.50276,-8.30731,42.135,M1,0,0,,2022-08-01 08:00:00.000,,
"2217AR025-003",-8.30841,42.13396,-8.30852,42.13332,M1,0,25,,2022-08-13 14:00:00.000,,
"2217AR025-001",-8.3101,42.14311,-8.6895,42.09371,M1,0,22,,2022-08-12 08:00:00.000,,
"2217AR026-002",-8.69658,42.05799,-8.73831,42.06294,M1,0,4,,2022-08-03 08:00:00.000,,
"2204AR028-001",-6.67966,43.51098,-7.23929,43.51037,M3,0,28,,2022-08-15 08:00:00.000,,
"2204AR005-001",-6.9296,43.5149,-6.92977,43.51442,M3,0,24,,2022-08-13 08:00:00.000,,
"2220AR031-001",-7.68575,43.09707,-7.69135,43.09729,M1,0,31,,2022-08-16 14:00:00.000,,
"2211AR044-001",-8.38847,43.27837,-7.21742,43.41911,M2,0,14,,2022-08-08 08:00:00.000,,
"2003AR120-001",-6.03166,43.50041,-6.67365,43.51328,M2,0,36,,2022-08-19 08:00:00.000,,
"2105AR116-001",-7.17434,43.50281,-6.68205,43.51178,M3,0,47,,2022-08-24 14:00:00.000,,
"2212AR111-001",-8.72245,43.14882,-8.55321,42.40397,M1,0,8,,2022-08-05 08:00:00.000,,
"2215AR092-002",-8.5294,42.47752,-7.46232,43.67083,M3,0,47,,2022-08-24 14:00:00.000,,
"2215AR089-001",-8.53257,42.49825,-7.25374,43.42594,M2,0,9,,2022-08-05 14:00:00.000,,
"2205AR072-015",-7.20852,43.53035,-7.64821,43.24544,M2,0,32,,2022-08-17 08:00:00.000,,
"2216AR049-004",-8.55295,42.40464,-8.71246,42.05592,M1,0,25,,2022-08-13 14:00:00.000,,
"2221AR033-003",-7.42247,43.23972,-8.57761,42.09951,M1,0,42,,2022-08-22 08:00:00.000,,
"2207AR064-004",-7.63562,43.63014,-7.3123,43.44462,M2,0,37,,2022-08-19 14:00:00.000,,
"2207AR009-013",-7.54291,43.61307,-7.40883,43.56523,M2,0,8,,2022-08-05 08:00:00.000,,
"2217AR027-006",-8.6911,42.09515,-8.57884,42.08915,M1,0,16,,2022-08-09 08:00:00.000,,
"1904AR041-003",-7.15445,43.40494,-7.08168,43.40529,M2,0,35,,2022-08-18 14:00:00.000,,
"2006AR032-001",-7.32435,43.5044,-7.53924,43.61156,M3,0,13,,2022-08-07 14:00:00.000,,
"2217AR026-001",-8.73247,42.04963,-8.28023,42.14894,M1,0,45,,2022-08-23 14:00:00.000,,
"2211AR043-004",-8.42734,43.2669,-7.2715,43.45126,M2,0,21,,2022-08-11 14:00:00.000,,
"2207AR067-004",-7.5563,43.70447,-8.73629,43.11229,M1,0,4,,2022-08-03 08:00:00.000,,
"2206AR020-002",-7.27785,43.46759,-7.1959,43.21378,M3,0,23,,2022-08-12 14:00:00.000,,
"2204AR045-024",-7.08865,43.42084,-7.22374,43.21272,M2,0,25,,2022-08-13 14:00:00.000,,
"2105AR009-002",-7.07171,43.50818,-7.63556,43.63004,M2,0,2,,2022-08-02 08:00:00.000,,
"2216AR049-005",-8.55081,42.40254,-8.6319,42.97837,M1,0,11,,2022-08-06 14:00:00.000,,
"2215AR052-002",-8.54045,42.67334,-6.6744,43.50909,M2,0,7,,2022-08-04 14:00:00.000,,
"2205AR038-003",-7.10824,43.50104,-7.08122,43.40938,M2,0,1,,2022-08-01 14:00:00.000,,
"2217AR049-004",-8.49967,42.3035,-7.23126,43.35034,M3,0,15,,2022-08-08 14:00:00.000,,
"2205AR031-003",-7.13202,43.47878,-7.50075,43.29888,M2,0,32,,2022-08-17 08:00:00.000,,
"1904AR009-006",-7.16688,43.40801,-7.10684,43.40327,M2,0,48,,2022-08-25 08:00:00.000,,
"2217AR027-005",-8.69087,42.0955,-7.51777,43.68175,M1,0,30,,2022-08-16 08:00:00.000,,
"2207AR066-003",-7.52028,43.68035,-7.52183,43.72058,M1,0,8,,2022-08-05 08:00:00.000,,
"2107AR175-007",-7.46195,43.67158,-6.02797,43.50302,M3,0,24,,2022-08-13 08:00:00.000,,
"2207AR009-019",-7.53824,43.60955,-8.72062,42.00952,M2,0,21,,2022-08-11 14:00:00.000,,
"2211AR043-003",-8.42829,43.26713,-7.40648,43.57481,M2,0,24,,2022-08-13 08:00:00.000,,
"2217AR049-003",-8.49452,42.26308,-7.53973,43.61216,M3,0,17,,2022-08-09 14:00:00.000,,
"2207AR083-005",-7.41,43.68321,-7.52512,43.6682,M1,0,37,,2022-08-19 14:00:00.000,,
"2107AR141-010",-7.56229,43.60527,-8.49443,42.26335,M3,0,27,,2022-08-14 14:00:00.000,,
"1606AR042-001",-7.30977,43.4428,-7.30413,43.49031,M2,0,19,,2022-08-10 14:00:00.000,,
"2206AR036-009",-7.30291,43.49891,-7.40022,43.47683,M2,0,17,,2022-08-09 14:00:00.000,,
"2117AR131-001",-8.41465,42.21679,-7.56201,43.60823,M3,0,30,,2022-08-16 08:00:00.000,,
"2107AR175-005",-7.46438,43.6713,-7.34954,43.45892,M3,0,39,,2022-08-20 14:00:00.000,,
"2207AR045-004",-7.4572,43.68492,-7.45728,43.68493,M2,0,5,,2022-08-03 14:00:00.000,,
"2204AR041-005",-7.05758,43.44862,-7.42393,43.66444,M2,0,0,,2022-08-01 08:00:00.000,,
"2207AR046-007",-7.40215,43.6388,-7.4096,43.63361,M2,0,30,,2022-08-16 08:00:00.000,,
"2207AR048-006",-7.39846,43.64855,-7.44968,43.69115,M2,0,21,,2022-08-11 14:00:00.000,,
"2207AR048-008",-7.44951,43.69098,-7.42786,43.6539,M2,0,29,,2022-08-15 14:00:00.000,,
"2204AR014-006",-7.11124,43.41043,-7.59106,43.59455,M2,0,32,,2022-08-17 08:00:00.000,,
"2106AR013-002",-7.38155,43.47383,-7.55656,43.6158,M3,0,15,,2022-08-08 14:00:00.000,,
"1807AR650-023",-7.59186,43.59437,-7.45689,43.68495,M2,0,7,,2022-08-04 14:00:00.000,,
"2207AR044-003",-7.55683,43.61531,-7.55612,43.61679,M3,0,31,,2022-08-16 14:00:00.000,,
"2205AR072-014",-7.18661,43.52113,-7.50996,43.61313,M2,0,27,,2022-08-14 14:00:00.000,,
"2207AR048-004",-7.42779,43.65347,-7.44945,43.69045,M2,0,48,,2022-08-25 08:00:00.000,,
"2107AR141-009",-7.56206,43.60631,-7.51974,43.71321,M3,0,47,,2022-08-24 14:00:00.000,,
"2207AR048-003",-7.42803,43.6539,-7.57371,43.70914,M2,0,31,,2022-08-16 14:00:00.000,,
"2216AR049-013",-8.56786,42.39242,-7.53189,43.70165,M1,0,32,,2022-08-17 08:00:00.000,,
"2207AR048-001",-7.41655,43.68221,-7.41455,43.68173,M2,0,6,,2022-08-04 08:00:00.000,,
"2107AR057-007",-7.62012,43.53701,-8.57182,42.56413,M2,0,19,,2022-08-10 14:00:00.000,,
"2207AR066-002",-7.47216,43.68917,-8.9442,42.97901,M1,0,7,,2022-08-04 14:00:00.000,,
"2005AR072-004",-7.22654,43.47909,-7.37513,43.61233,M0,0,26,,2022-08-14 08:00:00.000,,
"2206AR025-011",-7.35684,43.61004,-7.37482,43.61235,M0,0,40,,2022-08-21 08:00:00.000,,
"2204AR052-001",-7.02605,43.45588,-8.61695,42.43385,M3,0,4,,2022-08-03 08:00:00.000,,
"2106AR053-003",-7.2604,43.43629,-7.25684,43.43846,M3,0,0,,2022-08-01 08:00:00.000,,
"2106AR053-002",-7.25899,43.43643,-9.19498,42.95153,M3,0,29,,2022-08-15 14:00:00.000,,
"2209AR027-002",-8.04018,43.25871,-7.45708,43.68492,M2,0,16,,2022-08-09 08:00:00.000,,
"2204AR041-006",-7.05706,43.44809,-6.67635,43.50879,M2,0,3,,2022-08-02 14:00:00.000,,
"2115AR096-002",-8.5302,42.49917,-7.42823,43.65381,M3,0,42,,2022-08-22 08:00:00.000,,
"2204AR045-020",-7.09887,43.42176,-7.09401,43.4213,M2,0,2,,2022-08-02 08:00:00.000,,
"1905AR204-002",-7.22315,43.4374,-7.22304,43.43724,M2,0,5,,2022-08-03 14:00:00.000,,
"2206AR025-008",-7.37392,43.6108,-7.37349,43.6124,M0,0,28,,2022-08-15 08:00:00.000,,
"2206AR025-014",-7.36339,43.61448,-7.37545,43.61122,M0,0,16,,2022-08-09 08:00:00.000,,
"1905AR204-020",-7.22334,43.43683,-7.22328,43.43677,M2,0,14,,2022-08-08 08:00:00.000,,
"2207AR045-007",-7.45748,43.68499,-7.45759,43.68501,M2,0,34,,2022-08-18 08:00:00.000,,
"2205AR069-001",-7.27838,43.35482,-7.27833,43.35506,M2,0,4,,2022-08-03 08:00:00.000,,
"2205AR069-004",-7.27928,43.34275,-7.30689,43.49141,M2,0,33,,2022-08-17 14:00:00.000,,
"2207AR077-003",-7.62605,43.63159,-7.62862,43.63158,M1,0,47,,2022-08-24 14:00:00.000,,
"2206AR022-001",-7.38216,43.50473,-7.5742,43.69823,M3,0,13,,2022-08-07 14:00:00.000,,
"2207AR077-005",-7.63744,43.64308,-8.48417,42.40435,M1,0,39,,2022-08-20 14:00:00.000,,
"2205AR069-003",-7.27832,43.35533,-6.68472,43.51203,M2,0,12,,2022-08-07 08:00:00.000,,
"2207AR078-002",-7.57459,43.69773,-7.23741,43.50603,M3,0,7,,2022-08-04 14:00:00.000,,
"2206AR025-016",-7.3805,43.58461,-7.3801,43.58437,M0,0,22,,2022-08-12 08:00:00.000,,
"2206AR017-005",-7.44717,43.5615,-7.27651,43.44937,M2,0,19,,2022-08-10 14:00:00.000,,
"2215AR070-004",-8.41179,42.54666,-7.39328,43.63914,M1,0,31,,2022-08-16 14:00:00.000,,
"2207AR075-004",-7.39113,43.63959,-7.53095,43.706,M1,0,42,,2022-08-22 08:00:00.000,,
"1606AR043-002",-7.26217,43.45046,-7.31065,43.49135,M2,0,33,,2022-08-17 14:00:00.000,,
"2212AR095-015",-8.94139,43.00325,-8.61163,42.98151,M1,0,16,,2022-08-09 08:00:00.000,,
"2220AR021-001",-7.64834,43.24663,-8.61074,42.97585,M2,0,18,,2022-08-10 08:00:00.000,,
"2217AR031-001",-8.87641,42.04256,-7.55625,43.59307,M3,0,47,,2022-08-24 14:00:00.000,,
"2206AR025-003",-7.37289,43.6121,-7.47263,43.56609,M0,0,17,,2022-08-09 14:00:00.000,,
"2120AR060-003",-7.4505,43.05503,-8.72619,42.56852,M1,0,44,,2022-08-23 08:00:00.000,,
"2217AR031-002",-8.88169,41.98573,-7.17458,43.51524,M3,0,23,,2022-08-12 14:00:00.000,,
"1705AR092-002",-7.2618,43.40296,-7.51594,43.64233,M2,0,9,,2022-08-05 14:00:00.000,,
"2204AR053-007",-6.84333,43.49899,-6.84286,43.4748,M2,0,18,,2022-08-10 08:00:00.000,,
"1905AR204-039",-7.22374,43.43769,-7.47287,43.5542,M2,0,49,,2022-08-25 14:00:00.000,,
"2207AR045-009",-7.45858,43.6852,-7.26023,43.51167,M2,0,8,,2022-08-05 08:00:00.000,,
"1805AR223-002",-7.06848,43.51838,-7.25614,43.44953,M2,0,46,,2022-08-24 08:00:00.000,,
"2206AR068-006",-7.25788,43.45637,-7.44729,43.59817,M2,0,39,,2022-08-20 14:00:00.000,,
"2206AR068-007",-7.2578,43.45665,-7.43884,43.30788,M2,0,17,,2022-08-09 14:00:00.000,,
"2206AR069-008",-7.32343,43.46419,-7.25011,43.43723,M2,0,1,,2022-08-01 14:00:00.000,,
"2206AR069-009",-7.32244,43.4639,-7.25276,43.39567,M2,0,2,,2022-08-02 08:00:00.000,,
"2003AR117-001",-6.03109,43.50001,-7.2525,43.3964,M2,0,18,,2022-08-10 08:00:00.000,,
"2207AR067-003",-7.53742,43.70565,-7.5021,43.64527,M1,0,26,,2022-08-14 08:00:00.000,,
"2206AR025-004",-7.37427,43.61242,-7.37562,43.61135,M0,0,10,,2022-08-06 08:00:00.000,,
"2107AR143-009",-7.50021,43.65723,-6.23033,43.40796,M3,0,46,,2022-08-24 08:00:00.000,,
